921000,1299,2,2,1
635000,1099,2,2,1
807000,1099,2,2,1
666000,1099,2,2,1
792000,1299,2,2,1
699880,1099,2,2,1
735000,849,2,2,1
701000,749,1,1,1
900000,1299,2,2,1
516000,549,0,1,0
525000,549,1,1,1
570000,649,1,1,1
930000,1299,2,2,1
495000,549,1,1,0
650000,749,2,1,1
979000,1099,2,2,1
730000,1099,2,2,1
2005000,2374,3,3,2
1350000,1499,2,2,1
693000,849,2,2,1
580000,649,1,1,1
890000,1299,2,2,1
669000,749,1,1,1
488800,749,1,1,1
618000,749,1,2,1
869000,949,2,2,1
680000,649,1,1,1
739000,849,1,1,1
425500,249,1,1,1
679000,649,2,1,1
935000,949,2,2,1
1022000,1099,3,2,1
384000,249,0,1,1
680000,1099,2,2,1
600000,549,1,1,1
765000,1099,1,2,1
495000,649,1,1,1
1010000,1699,3,2,1
706000,749,1,1,1
1165000,1099,2,2,1
1700000,2124,3,3,1
618000,649,1,1,1
630000,849,2,1,1
422000,249,1,1,1
915000,1299,2,2,1
730000,949,2,2,1
651000,649,1,1,0
547900,649,1,1,0
691200,749,1,1,1
1050000,1499,2,2,1
585000,549,1,1,0
637000,649,1,1,0
651000,1099,2,2,1
723011,749,1,1,1
650000,549,1,1,0
1020000,949,3,2,1
671335,749,1,1,0
605000,749,3,1,0
550000,549,1,1,1
595000,549,1,1,0
650000,849,1,1,2
712000,649,2,2,0
600000,649,1,1,1
502118,249,0,1,1
620000,649,1,1,1
605000,649,1,1,0
633000,549,1,1,0
405000,249,1,1,0
530000,649,1,1,0
515000,649,1,1,0
658000,649,1,1,0
556000,549,1,1,1
632000,649,1,1,1
698000,749,1,1,1
720000,649,1,1,0
592999,649,1,2,0
715000,949,2,2,1
707000,849,2,1,0
750000,849,2,1,1
897000,1099,2,2,1
756000,949,2,2,1
1180000,1499,2,2,1
960000,949,2,2,1
755000,849,2,1,1
572800,549,1,1,1
507000,549,1,1,0
614000,649,1,2,0
670000,749,1,1,0
683000,749,1,1,0
960000,1499,2,2,1
1445000,1499,2,2,1
890000,1299,2,2,1
435000,549,1,1,0
978000,1699,1,2,0
680000,749,1,1,0
488000,549,1,1,0
630000,549,1,1,0
724000,849,2,1,2
540000,249,1,1,1
700000,1099,2,2,0
1115000,2124,3,3,1
381000,249,0,1,0
641500,649,1,1,0
629000,649,1,2,0
739800,749,1,1,1
555100,649,1,1,0
526000,749,2,1,0
600000,749,2,1,0
638000,549,1,1,0
475000,549,1,1,0
1045000,1499,2,2,1
570000,249,1,1,0
675000,1099,2,2,0
880000,1099,3,2,1
570000,249,1,1,0
811000,1299,2,2,1
690000,649,1,2,1
732000,749,2,1,0
562800,549,1,1,1
382500,249,0,1,0
965000,949,2,2,1
1090000,1099,2,2,2
699000,649,1,2,1
720000,749,2,1,0
760000,949,2,2,1
940000,949,2,2,1
632500,649,1,1,1
515000,249,1,1,0
499000,549,1,1,0
428000,249,1,1,0
719900,749,1,1,1
855000,949,1,1,0
750000,1099,1,2,1
689391,649,1,2,1
432000,249,1,1,0
850000,1299,2,2,1
712000,649,1,2,0
490000,249,0,1,0
587000,649,1,1,0
753000,749,1,1,1
1100000,1499,2,2,1
581000,549,1,1,0
1150000,1699,3,2,1
780000,849,2,2,1
690000,749,1,1,1
750000,749,1,1,1
595000,649,1,1,0
708888,849,1,1,0
1110000,1699,2,2,1
680000,949,2,2,0
453000,249,1,1,0
629000,749,1,1,1
586000,649,1,1,1
930000,949,2,2,1
670000,1099,3,2,1
765000,849,2,1,1
420000,249,1,1,0
574700,649,1,1,0
680000,1099,2,2,0
625000,549,1,1,1
485000,249,1,1,0
1700000,1099,2,2,1
430000,249,0,1,0
700000,649,1,2,0
528000,649,1,1,0
610800,549,1,1,0
700000,1099,2,2,1
885115,949,2,2,1
445000,549,1,1,1
478000,549,2,2,1
450500,649,1,1,1
595000,649,1,1,1
459900,649,2,1,1
536000,649,2,1,1
448888,649,2,1,1
522500,549,2,2,1
635000,749,2,2,1
475000,549,1,1,1
600000,649,2,2,1
507000,549,1,1,1
605000,749,2,2,1
570000,749,2,2,1
630000,749,2,2,1
390000,249,1,1,1
624900,649,2,1,1
505000,549,1,1,1
535000,649,1,1,1
749000,849,2,2,1
575000,749,2,2,1
499900,549,1,1,1
585000,649,1,1,1
543000,549,1,1,1
585000,649,2,2,1
715000,749,2,2,1
900000,949,2,2,1
536000,649,1,1,1
780000,949,2,2,1
669000,949,2,2,1
34000,0,0,0,1
488900,549,1,1,1
590000,649,2,1,1
629000,749,2,2,1
635000,749,2,2,1
574000,649,2,2,1
455000,549,1,1,0
667500,649,2,2,1
636000,749,2,2,1
536000,649,2,1,1
940000,1299,2,2,1
598800,649,1,1,0
885000,1099,2,2,1
558000,649,2,2,1
489000,549,1,1,1
28250,0,0,0,1
585000,649,1,1,1
549999,649,2,2,1
460000,249,1,1,1
523000,549,2,2,1
440000,249,1,1,1
711819,749,2,2,1
1040000,1099,2,2,1
595000,749,1,1,0
485000,549,1,1,0
651000,749,2,2,0
628875,749,2,2,1
745000,849,2,2,1
360000,249,1,1,0
458000,549,1,1,0
635000,749,2,2,1
378900,249,1,1,0
825000,849,2,1,0
435000,249,1,1,0
770000,949,2,2,1
535000,549,1,1,0
450000,549,1,2,1
630000,649,1,1,1
610000,749,2,2,1
624900,649,1,1,1
600000,749,2,1,1
402000,549,2,1,0
659900,749,2,2,1
587000,749,2,2,1
370000,249,1,1,1
470000,549,1,2,0
608888,649,2,2,1
389000,249,1,1,0
575000,749,1,1,1
695000,849,2,2,1
469000,649,1,1,0
536700,549,1,1,1
660000,749,2,1,1
485000,549,1,1,0
725000,849,2,2,0
676000,749,2,2,1
430000,249,1,1,0
500000,549,1,1,1
643000,949,2,2,0
610000,649,1,1,0
651000,649,1,1,1
450000,649,2,1,1
498000,549,2,2,1
685000,749,1,1,1
435500,249,1,1,1
582000,649,1,1,0
638000,649,2,2,1
590000,549,1,1,0
636988,649,1,1,0
760000,849,2,2,1
545000,649,2,1,1
790000,849,2,2,1
680000,849,2,2,1
430000,249,1,1,1
775000,849,2,2,1
500000,649,1,1,1
410000,549,1,1,0
720000,849,2,2,1
598000,649,2,2,1
626950,649,2,2,1
649000,849,2,2,1
545000,749,1,1,1
390000,249,1,1,0
1166000,1899,3,3,1
656000,749,1,1,1
737000,849,2,2,1
510000,249,1,1,0
450000,549,1,1,0
590000,649,2,2,0
425000,249,1,1,0
419000,649,1,2,0
566000,749,2,2,0
408000,249,1,1,0
425000,649,2,1,1
646042,549,1,1,1
500000,849,1,2,0
449000,649,2,1,1
465000,749,1,2,1
449000,249,1,1,0
585000,649,2,2,1
445000,649,2,1,1
830000,949,2,2,1
524000,549,1,1,0
515000,649,2,1,1
600000,749,2,2,1
750000,849,2,2,1
595000,649,1,1,1
465000,549,2,2,0
630000,649,2,1,1
566000,649,1,1,0
670000,649,1,1,1
530000,549,1,1,0
790000,749,2,2,1
405000,249,1,1,0
812000,1099,2,2,1
687000,749,2,2,0
640000,649,2,2,1
590110,749,2,2,0
530000,649,2,2,1
648000,749,2,2,1
530001,549,1,1,1
796000,849,3,2,1
459500,249,1,1,1
655000,849,2,2,1
980000,1499,2,3,1
510000,549,2,2,1
618800,649,2,2,1
1080000,1499,2,2,1
480000,549,2,2,1
530000,649,1,1,1
668000,649,2,2,1
500000,649,1,1,1
655000,649,2,1,1
895000,949,2,2,1
672000,849,2,2,0
640000,749,2,1,1
395000,249,1,1,0
420000,649,2,1,0
827000,1099,1,1,1
610000,649,1,1,1
465000,549,2,2,0
500000,249,1,1,0
500000,649,1,1,0
443000,549,1,1,0
851000,849,2,2,1
455000,549,2,2,0
680500,749,2,2,1
625000,649,1,1,1
555000,649,1,1,1
537000,549,1,1,0
499900,549,2,2,1
449900,549,2,1,1
525000,549,1,1,0
635000,649,2,1,1
770000,849,2,1,1
455000,249,1,1,0
605000,649,2,1,0
596500,649,2,2,1
975000,1099,2,3,1
515000,849,1,2,0
575000,549,1,1,0
488000,549,2,2,1
420000,549,1,1,0
700000,849,2,2,1
825000,849,2,2,1
780000,849,2,2,1
643000,649,2,2,1
490000,249,1,1,1
570000,649,2,1,1
435000,249,1,1,0
690000,749,1,1,1
355000,249,0,1,0
965000,1099,2,3,1
515000,549,2,2,1
730888,649,2,2,1
1062000,1099,2,2,1
575000,649,2,1,1
1150000,1299,2,3,1
527500,549,2,2,1
828000,949,2,2,1
565000,749,1,1,1
583000,749,2,2,1
679000,849,2,2,1
565000,649,1,1,1
510000,549,1,1,1
530000,649,1,1,1
496500,549,1,1,1
550000,549,1,1,1
561000,649,1,1,1
535000,649,1,1,1
603000,649,1,2,1
578000,649,1,1,1
799000,949,2,2,1
661000,749,2,2,1
570000,649,1,1,1
506000,549,1,1,1
730000,1099,2,2,1
573000,649,1,2,1
561000,549,1,1,1
733000,849,2,2,1
401000,249,0,1,1
381000,249,0,1,1
715000,749,1,2,1
715000,749,1,1,1
760000,849,2,2,1
600000,649,2,1,1
655100,749,1,2,1
540000,549,1,2,1
588000,649,1,1,1
580000,649,1,1,1
625000,749,2,2,1
595000,649,1,1,1
595000,649,1,1,1
555000,549,1,1,1
458000,549,1,1,1
600000,649,1,1,1
615000,849,2,2,1
525000,849,1,2,1
979000,1299,2,2,1
990000,1499,3,3,1
595000,649,1,1,1
660000,749,2,2,1
485000,649,1,1,1
501000,749,1,1,1
557000,649,1,1,1
646000,849,2,1,1
814000,749,1,1,1
507500,549,1,1,1
650500,649,1,2,1
675000,749,1,2,1
720000,849,2,2,1
470000,549,1,1,1
501000,549,1,1,1
735000,849,2,2,1
555888,549,1,1,1
748000,1099,2,2,1
543000,649,1,1,1
652000,1099,2,1,1
820000,849,1,1,1
510000,649,1,1,1
487500,249,1,1,1
570000,649,1,1,1
415000,249,0,1,1
675000,749,1,1,1
597000,749,2,2,1
720000,849,2,2,1
683000,949,1,2,1
550000,549,1,2,1
662000,849,2,1,1
390000,249,0,1,1
455000,249,1,1,1
708000,1099,2,2,1
430000,549,1,1,1
587000,649,1,1,1
720000,949,2,2,1
407000,249,0,1,1
540000,549,1,1,1
580000,649,1,1,1
635000,749,1,2,1
890000,949,2,2,1
830000,1099,3,2,1
1025000,1099,2,2,1
535000,549,1,1,1
887500,849,1,2,1
808000,1099,2,2,1
670000,749,2,2,1
494500,249,1,1,1
820000,849,2,2,1
782000,1099,2,2,1
635500,649,1,1,1
700000,749,2,2,1
865000,1099,2,2,1
472500,249,1,1,1
623000,749,1,1,1
1555000,1299,2,2,1
545000,649,1,1,1
700000,949,2,1,1
670000,749,2,1,1
575000,649,1,1,1
750000,849,2,2,1
490000,549,1,1,1
560000,649,1,1,1
720000,849,2,2,1
720000,849,2,2,1
616500,749,1,1,1
609000,749,2,2,1
765000,849,2,2,1
615000,749,1,2,1
595000,649,1,1,1
1727500,1699,2,2,1
588000,649,1,2,1
492000,649,1,1,1
855000,1099,2,2,1
640000,749,1,1,1
530000,549,1,1,1
620000,749,1,1,1
386000,249,1,1,1
537000,649,1,1,1
640000,749,1,1,1
686000,749,1,1,1
610000,649,1,1,1
705000,849,2,1,1
510000,549,1,1,1
572000,649,1,1,1
640000,749,2,2,0
525000,649,1,1,1
778000,849,2,2,1
565000,649,1,1,1
610000,649,1,2,1
505000,749,1,1,1
580000,549,1,1,1
820999,1099,2,2,1
839000,1099,2,2,1
750000,849,2,2,1
735000,949,2,2,1
740000,949,2,2,1
520000,649,1,1,1
510000,249,1,1,0
690000,749,2,2,1
859000,1499,3,3,1
500000,249,1,1,1
585000,649,1,1,1
593000,649,1,1,1
582000,549,1,2,1
560000,749,2,1,1
515000,549,1,1,1
590000,649,1,1,1
681000,1099,2,2,1
781000,749,1,2,1
483000,249,1,1,1
680000,849,1,2,1
985000,949,1,2,1
743000,949,1,1,1
758000,849,2,2,1
522000,649,1,1,1
713000,749,2,2,1
680000,849,2,2,1
488000,549,1,1,0
812000,1099,2,2,1
830000,1099,2,2,1
585000,649,1,1,1
790000,1099,2,2,1
715000,749,2,1,1
913500,1299,2,3,1
534900,649,1,1,1
383000,249,0,1,0
560000,649,1,1,0
782500,1099,2,2,1
545500,749,1,1,1
608000,649,1,2,1
650000,649,1,1,1
900000,1099,2,2,1
558000,649,1,1,1
651000,749,1,1,1
465000,549,1,1,1
601000,649,1,1,1
418000,249,0,1,0
675100,649,1,1,0
1185000,1099,2,2,1
600000,749,2,2,1
595000,649,1,1,1
659000,749,1,2,0
1201000,1299,1,2,1
755500,849,2,2,1
540000,649,1,1,1
655000,749,1,1,1
505000,549,1,1,0
